proxy_group_id,anonymized_formula,space_group,nsites,material_id_a,split_a,formula_a,fingerprint_a,material_id_b,split_b,formula_b,fingerprint_b,split_edge,anonymous_high_recall_match,anonymous_default_tolerance_match,same_species_default_tolerance_match,classification,error
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-27763,train,UIN,01eb640008722aded259eb47bc2bc572ab786a7e4fe8a6010169d52496735e05,train-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-28065,train,ThNCl,02755aa7d9587930f5c939aa0529ca81a46ce5da070c33588f992a546f7bf621,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-28066,validation,ThBrN,a2cba812e45b864cd25d825370df7a12eae31af2b5bc99f28f14b71ac1e45030,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-28067,train,ThIN,989471fd846bd8edacd2b6c6b71c6d99da985acef2e623649c7fbeca95bbf3f4,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-29254,train,PrIO,10a5a2be79cb4ddae3cd3ea2cb3d52e399e4dffdc5f4e34ed7405af39dd76ea8,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-30274,train,AcBrO,8179cdbb736c95aacc5d20a0adafbc454f9a5b7a955374f1d76b3674cf6364e1,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19875,test,GdSiRu,7e3f1dd668ea3daced734173da97648167f937f93a78a2d0ae458d64090e218d,mp-30993,train,LaIO,bf60fba4ce03be4106afd63c9ae60b29989767f40e6bfcbee138ce1191934ec0,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20230,test,PuOF,eca39e0d5181743026035454fef346c1815a99f7987bfa4988df6dde1e399144,validation-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20422,test,KMnP,546f2ba33b1b3ee89e6b8770138e5eaa77883aac58d433be952d16e467cf2b9b,validation-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20478,test,LuTiSi,e0196216fd2bf426656a8948e789104a60b9967d82e7fd46cba51c5029e24a2b,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20553,train,GdMnSi,30351aebfb722ac8f4bfd27b2bd9a584daee91afda6335a21dd30a9064abb228,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20626,test,DyTiGe,3c38d8434d099cda455deb7ff3e160ab16e37aca1c017e5834e64f0f000c80ef,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20698,train,LiCoAs,f96d154e75f27d125c463739e000bcd90080134a462373b7307025bda517de0d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20756,train,LaTiGe,5aeaddb501dca3f795d613f85c053ef9cc26675ba965671bee85e2fb3dbfd13e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20869,train,GdTiGe,3e8a2b6cefcf551528f8b61cae7b71cb0ca6118a00e9079a5f98d0f36eb10291,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20918,train,ErTiSi,148b773fb7fd1f4d69cb7092a513da75a58567737b342bb3bbe51508f2975341,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-20954,train,DyTiSi,56dc7f14b486c6d76cbf293fcad61c795e4343e727232e7639d2c1e79b85d393,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21194,test,NdGeRu,83f0d04cc7a39f002564eb4a836249335d2dcbfca924acf7dae6404510f63232,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21203,train,TbCoSi,73de83d5ef1603033b11095d0cd467423b01d1173a0e7895ff0a98a38d5fe459,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21339,train,CeCoGe,55f9cdd5ae2a973d9abcb156c72c5e7d0724a900e23e8c1c463668d2211b2755,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21363,train,TbFeSi,61937442e4ac2b5404567baf700a2aa9721c517e576afc9d96caa99f53fb30f0,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21433,train,TbTiGe,cf4ea3a5d0b2a5e7f200b82cc4c958b4b27f49e76319536c9fa2606540e59452,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21463,train,PrTiGe,a6234b0a2e9dfc0bb4de63d110025a867a4f2d395ea665c5e7ab45e54156e3bf,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21471,train,LiFeAs,32fa184069d39b93d07d38b3cdcc4602f2bc15bb7e7559cc44971f5a666e2239,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21890,train,NdCoSi,2ffc05ffc65c7259cb9b973e56a7950ee93b161ff88a15b7c8ec4d5f2e456bc9,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-21907,train,NbSiAs,7dac1430b51780aebcd4aaab045e5f83720eca4d4632752982ec5a681358e406,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-22108,train,HoTiGe,0db082d075d0883dd690264b093cbc9db09c8a8120ad73ee103e9622005704e4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-22179,train,YTiSi,9d75754a381a848f8cc7b70b800eae53aeb79545756cf979bb3171a9857f76fa,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-22274,train,HoTiSi,c7823133990b5917274f138ee4c18eef1d0c2b542d70e3fd7bde3c37b707a0b6,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-22331,train,NdTiGe,ac593b3d0ca52975a47be1c5a7513f700d680c74a001c127c1c27f3d808bde57,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-22532,test,TbTiSi,3dab02ac1d7df02c40fe9317d863b340e127cdddc9012c0fbfb4449c48ead0b8,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-22595,train,UAsSe,b53b7b594eb168b4478c6cb8142de100a2f238d12cf8eab1e20f84332a869b8f,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-23023,test,LaBrO,8a8ab0c6af13f335022fef3828638cb8d8e415c8bb283413347e7b0c72c7b290,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-23862,test,BaHI,52ddf286b2228fdc59c5f0ad4496eb51fe8082ea815242f46ec0cf424c61a600,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-24424,train,BaHBr,30dc2e77645c7c75d0f345fad47c9a907929459a577743450e0ae82596443917,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-27335,train,NaAlSi,98d217605b775dfbb939671666679ec22cfb7feacbaa57ac97b78ba59f5cd62e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-27763,train,UIN,01eb640008722aded259eb47bc2bc572ab786a7e4fe8a6010169d52496735e05,train-validation,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-28065,train,ThNCl,02755aa7d9587930f5c939aa0529ca81a46ce5da070c33588f992a546f7bf621,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-28067,train,ThIN,989471fd846bd8edacd2b6c6b71c6d99da985acef2e623649c7fbeca95bbf3f4,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-29254,train,PrIO,10a5a2be79cb4ddae3cd3ea2cb3d52e399e4dffdc5f4e34ed7405af39dd76ea8,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-30274,train,AcBrO,8179cdbb736c95aacc5d20a0adafbc454f9a5b7a955374f1d76b3674cf6364e1,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19898,validation,LaGeRu,6c2219a95684ba7fa323e446e59b6987b8cb2506737985af487c18da6b244d7f,mp-30993,train,LaIO,bf60fba4ce03be4106afd63c9ae60b29989767f40e6bfcbee138ce1191934ec0,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-20230,test,PuOF,eca39e0d5181743026035454fef346c1815a99f7987bfa4988df6dde1e399144,train-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-20422,test,KMnP,546f2ba33b1b3ee89e6b8770138e5eaa77883aac58d433be952d16e467cf2b9b,train-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-20478,test,LuTiSi,e0196216fd2bf426656a8948e789104a60b9967d82e7fd46cba51c5029e24a2b,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-20531,validation,NdCoGe,02cea1d156ea8a32add32c4ed775be8a21fd738d6d027e9e023b3c0f83d5e062,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-20626,test,DyTiGe,3c38d8434d099cda455deb7ff3e160ab16e37aca1c017e5834e64f0f000c80ef,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-20822,validation,TbMnSi,d2c4461f92b5486c01e05e5985e11f7de82a39cf73b20a42209b51714a3d4aca,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-21194,test,NdGeRu,83f0d04cc7a39f002564eb4a836249335d2dcbfca924acf7dae6404510f63232,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-21249,validation,YMnSi,445e9ffdaa97e534c391ac97729e96cb5701159dfdcf3c2b514ac8ad92b0f9d6,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-22152,validation,NaFeAs,41d5883821e7253fa5138cd8f0ab007fd7b82cd8111e68adc7274b8aa74afeab,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-22532,test,TbTiSi,3dab02ac1d7df02c40fe9317d863b340e127cdddc9012c0fbfb4449c48ead0b8,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-23023,test,LaBrO,8a8ab0c6af13f335022fef3828638cb8d8e415c8bb283413347e7b0c72c7b290,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-23862,test,BaHI,52ddf286b2228fdc59c5f0ad4496eb51fe8082ea815242f46ec0cf424c61a600,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-19959,train,LuTiGe,c9e67ad8a157d7a67dfc2a8aeb8d822556f3fa22059247ef6386cc909e6c4ccb,mp-28066,validation,ThBrN,a2cba812e45b864cd25d825370df7a12eae31af2b5bc99f28f14b71ac1e45030,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-20230,test,PuOF,eca39e0d5181743026035454fef346c1815a99f7987bfa4988df6dde1e399144,train-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-20422,test,KMnP,546f2ba33b1b3ee89e6b8770138e5eaa77883aac58d433be952d16e467cf2b9b,train-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-20478,test,LuTiSi,e0196216fd2bf426656a8948e789104a60b9967d82e7fd46cba51c5029e24a2b,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-20531,validation,NdCoGe,02cea1d156ea8a32add32c4ed775be8a21fd738d6d027e9e023b3c0f83d5e062,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-20626,test,DyTiGe,3c38d8434d099cda455deb7ff3e160ab16e37aca1c017e5834e64f0f000c80ef,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-20822,validation,TbMnSi,d2c4461f92b5486c01e05e5985e11f7de82a39cf73b20a42209b51714a3d4aca,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-21194,test,NdGeRu,83f0d04cc7a39f002564eb4a836249335d2dcbfca924acf7dae6404510f63232,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-21249,validation,YMnSi,445e9ffdaa97e534c391ac97729e96cb5701159dfdcf3c2b514ac8ad92b0f9d6,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-22152,validation,NaFeAs,41d5883821e7253fa5138cd8f0ab007fd7b82cd8111e68adc7274b8aa74afeab,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-22532,test,TbTiSi,3dab02ac1d7df02c40fe9317d863b340e127cdddc9012c0fbfb4449c48ead0b8,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-23023,test,LaBrO,8a8ab0c6af13f335022fef3828638cb8d8e415c8bb283413347e7b0c72c7b290,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-23862,test,BaHI,52ddf286b2228fdc59c5f0ad4496eb51fe8082ea815242f46ec0cf424c61a600,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20049,train,LiFeP,cc35cb7733dde16960e095df6c3e57b98719bd422b1cf4d90484281f95a2622b,mp-28066,validation,ThBrN,a2cba812e45b864cd25d825370df7a12eae31af2b5bc99f28f14b71ac1e45030,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-20230,test,PuOF,eca39e0d5181743026035454fef346c1815a99f7987bfa4988df6dde1e399144,train-test,false,false,false,screened_nonmatch,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-20422,test,KMnP,546f2ba33b1b3ee89e6b8770138e5eaa77883aac58d433be952d16e467cf2b9b,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-20478,test,LuTiSi,e0196216fd2bf426656a8948e789104a60b9967d82e7fd46cba51c5029e24a2b,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-20531,validation,NdCoGe,02cea1d156ea8a32add32c4ed775be8a21fd738d6d027e9e023b3c0f83d5e062,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-20626,test,DyTiGe,3c38d8434d099cda455deb7ff3e160ab16e37aca1c017e5834e64f0f000c80ef,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-20822,validation,TbMnSi,d2c4461f92b5486c01e05e5985e11f7de82a39cf73b20a42209b51714a3d4aca,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-21194,test,NdGeRu,83f0d04cc7a39f002564eb4a836249335d2dcbfca924acf7dae6404510f63232,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-21249,validation,YMnSi,445e9ffdaa97e534c391ac97729e96cb5701159dfdcf3c2b514ac8ad92b0f9d6,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_f20e6a27b76d,ABC,129,6,mp-20127,train,NpAsSe,d462968146adbfd8ebb04e9e9115fbccf2ce1670c5967af1eb83643869c6f47a,mp-22152,validation,NaFeAs,41d5883821e7253fa5138cd8f0ab007fd7b82cd8111e68adc7274b8aa74afeab,train-validation,true,true,false,anonymous_prototype_default_tolerance,
